"@id","type","label","notation","easting","northing","lat","long","catchmentName","riverName","town","stationReference","wiskiID","RLOIid","dateOpened","nrfaStationID","nrfaStationURL","datum","boreholeDepth","aquifer","stationGuid","status","status.label","measures","measures.label","measures.observedProperty","measures.observedProperty.label","measures.qualifier","measures.unitName","measures.notation","measures.period","measures.valueStatistic","measures.valueStatistic.label","measures.observationType","measures.observationType.label","sampleOf","sampleOf.label"
"http://environment.data.gov.uk/hydrology/id/stations/a1041edf-26a8-46d1-a066-91900f494f49","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Hurcott Wood","a1041edf-26a8-46d1-a066-91900f494f49","386475","278035","52.400150","-2.200202","","Blakedown Brook","","2885","2885","","","","","","","","a1041edf-26a8-46d1-a066-91900f494f49","","","http://environment.data.gov.uk/hydrology/id/measures/a1041edf-26a8-46d1-a066-91900f494f49-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 2885(Hurcott Wood)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","a1041edf-26a8-46d1-a066-91900f494f49-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/668ae9bb-cd78-49d1-a116-b4857439fa0a","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Burlington - Worfe","668ae9bb-cd78-49d1-a116-b4857439fa0a","378175","310915","52.695461","-2.324363","","River Worfe","","2884","2884","","","","","","","","668ae9bb-cd78-49d1-a116-b4857439fa0a","","","http://environment.data.gov.uk/hydrology/id/measures/668ae9bb-cd78-49d1-a116-b4857439fa0a-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 2884(Burlington - Worfe)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","668ae9bb-cd78-49d1-a116-b4857439fa0a-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/9e4a857f-063f-442b-a79d-911e6aca03ec","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Worcester","9e4a857f-063f-442b-a79d-911e6aca03ec","384014","256544","52.206877","-2.235345","","River Severn","","2642","2642","2092","","","","","","","9e4a857f-063f-442b-a79d-911e6aca03ec","","","http://environment.data.gov.uk/hydrology/id/measures/9e4a857f-063f-442b-a79d-911e6aca03ec-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 2642(Worcester)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","9e4a857f-063f-442b-a79d-911e6aca03ec-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/e882d716-0531-48c0-969a-84ed85fccce6","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Hebden","e882d716-0531-48c0-969a-84ed85fccce6","402481","464255","54.074204","-1.963570","","Hebden Beck","","F1960","F1960","","","27032","https://nrfa.ceh.ac.uk/data/station/info/27032.html","","","","e882d716-0531-48c0-969a-84ed85fccce6","","","http://environment.data.gov.uk/hydrology/id/measures/e882d716-0531-48c0-969a-84ed85fccce6-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for F1960(Hebden)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","e882d716-0531-48c0-969a-84ed85fccce6-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/279d5197-0819-4a62-89be-0aa177425e62","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Churchend","279d5197-0819-4a62-89be-0aa177425e62","562886","223350","51.884909","0.365310","","River Chelmer","","E22843","037011","6145","","37011","https://nrfa.ceh.ac.uk/data/station/info/37011.html","","","","279d5197-0819-4a62-89be-0aa177425e62","","","http://environment.data.gov.uk/hydrology/id/measures/279d5197-0819-4a62-89be-0aa177425e62-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 037011(Churchend)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","279d5197-0819-4a62-89be-0aa177425e62-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/4e7e6fd4-ee52-4b9d-aac7-626af67cc5ac","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Sandon Bridge","4e7e6fd4-ee52-4b9d-aac7-626af67cc5ac","575534","205471","51.720483","0.539850","","Sandon Brook","","E22897","037013","6188","","37013","https://nrfa.ceh.ac.uk/data/station/info/37013.html","","","","4e7e6fd4-ee52-4b9d-aac7-626af67cc5ac","","","http://environment.data.gov.uk/hydrology/id/measures/4e7e6fd4-ee52-4b9d-aac7-626af67cc5ac-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 037013(Sandon Bridge)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","4e7e6fd4-ee52-4b9d-aac7-626af67cc5ac-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/e6f18d6b-f5ab-4e66-b9c6-4fe1172219c4","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Wildmoor Flume","e6f18d6b-f5ab-4e66-b9c6-4fe1172219c4","395835","274635","52.369737","-2.062590","","Battlefield Brook","","2898","2898","","","","","","","","e6f18d6b-f5ab-4e66-b9c6-4fe1172219c4","","","http://environment.data.gov.uk/hydrology/id/measures/e6f18d6b-f5ab-4e66-b9c6-4fe1172219c4-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 2898(Wildmoor Flume)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","e6f18d6b-f5ab-4e66-b9c6-4fe1172219c4-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/a3c4766d-b704-4819-913b-0be1d2ed7b3a","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Sewards Bridge Gs","a3c4766d-b704-4819-913b-0be1d2ed7b3a","457362","132235","51.086567","-1.182387","","River Itchen","","E12781","152201001","","","42008","https://nrfa.ceh.ac.uk/data/station/info/42008.html","","","","a3c4766d-b704-4819-913b-0be1d2ed7b3a","","","http://environment.data.gov.uk/hydrology/id/measures/a3c4766d-b704-4819-913b-0be1d2ed7b3a-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 152201001(Sewards Bridge Gs)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","a3c4766d-b704-4819-913b-0be1d2ed7b3a-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/432120","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Upavon West","432120","413352","155937","51.302397","-1.809854","","Hampshire Avon","","","432120","","","43017","https://nrfa.ceh.ac.uk/data/station/info/43017.html","","","","b0d98d93-45de-40c1-a1cf-cd32484c3542","","","http://environment.data.gov.uk/hydrology/id/measures/432120-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 432120(Upavon West)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","432120-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/cea9b5f0-588a-4d9c-a43c-eceffa56b782","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Wincanton A303","cea9b5f0-588a-4d9c-a43c-eceffa56b782","371180","127819","51.048987","-2.412510","","River Cale","","43217","433210","3298","","","","","","","cea9b5f0-588a-4d9c-a43c-eceffa56b782","","","http://environment.data.gov.uk/hydrology/id/measures/cea9b5f0-588a-4d9c-a43c-eceffa56b782-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 433210(Wincanton A303)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","cea9b5f0-588a-4d9c-a43c-eceffa56b782-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/f5fecb83-cfac-4e5d-8b4c-1f8e2ca0ebb2","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Oulton Lemonroyd Weir","f5fecb83-cfac-4e5d-8b4c-1f8e2ca0ebb2","438170","428169","53.748489","-1.422662","","River Aire","","F1702","F1702","","","27080","https://nrfa.ceh.ac.uk/data/station/info/27080.html","","","","f5fecb83-cfac-4e5d-8b4c-1f8e2ca0ebb2","","","http://environment.data.gov.uk/hydrology/id/measures/f5fecb83-cfac-4e5d-8b4c-1f8e2ca0ebb2-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for F1702(Oulton Lemonroyd Weir)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","f5fecb83-cfac-4e5d-8b4c-1f8e2ca0ebb2-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/a9b52c38-242c-4ab0-8121-1eae51c274d3","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Sheffield Hadfields","a9b52c38-242c-4ab0-8121-1eae51c274d3","438931","390954","53.413952","-1.415751","","River Don","","F0605","F0605","8090","","27006","https://nrfa.ceh.ac.uk/data/station/info/27006.html","","","","a9b52c38-242c-4ab0-8121-1eae51c274d3","","","http://environment.data.gov.uk/hydrology/id/measures/a9b52c38-242c-4ab0-8121-1eae51c274d3-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for F0605(Sheffield Hadfields)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","a9b52c38-242c-4ab0-8121-1eae51c274d3-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/c89d57ed-e3aa-4931-820f-0ee58142ae44","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","North Newnton","c89d57ed-e3aa-4931-820f-0ee58142ae44","412920","157580","51.317180","-1.815991","","Woodborough Stream","","","432105","","","","","","","","c89d57ed-e3aa-4931-820f-0ee58142ae44","","","http://environment.data.gov.uk/hydrology/id/measures/c89d57ed-e3aa-4931-820f-0ee58142ae44-flow--i-15_min-m3_s-measured|http://environment.data.gov.uk/hydrology/id/measures/c89d57ed-e3aa-4931-820f-0ee58142ae44-flow-m-86400-m3s-qualified","Measured flow 15 min timeseries for North Newnton|Qualified daily mean flow timeseries for 432105(North Newnton)","http://environment.data.gov.uk/reference/def/op/waterFlow|http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s|m3/s","c89d57ed-e3aa-4931-820f-0ee58142ae44-flow--i-15_min-m3_s-measured|c89d57ed-e3aa-4931-820f-0ee58142ae44-flow-m-86400-m3s-qualified","86400|900","http://environment.data.gov.uk/reference/def/core/mean|http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Measured|http://environment.data.gov.uk/reference/def/core/Qualified","Qualified|Measured","",""
"http://environment.data.gov.uk/hydrology/id/stations/b0d98d93-45de-40c1-a1cf-cd32484c3542","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Upavon East","b0d98d93-45de-40c1-a1cf-cd32484c3542","413351","155948","51.302496","-1.809868","","Hampshire Avon","","43114","432110","3324","","43014","https://nrfa.ceh.ac.uk/data/station/info/43014.html","","","","b0d98d93-45de-40c1-a1cf-cd32484c3542","","","http://environment.data.gov.uk/hydrology/id/measures/b0d98d93-45de-40c1-a1cf-cd32484c3542-flow--i-15_min-m3_s-measured|http://environment.data.gov.uk/hydrology/id/measures/b0d98d93-45de-40c1-a1cf-cd32484c3542-flow-m-86400-m3s-qualified","Measured flow 15 min timeseries for Upavon|Qualified daily mean flow timeseries for 432110(Upavon East)","http://environment.data.gov.uk/reference/def/op/waterFlow|http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s|m3/s","b0d98d93-45de-40c1-a1cf-cd32484c3542-flow--i-15_min-m3_s-measured|b0d98d93-45de-40c1-a1cf-cd32484c3542-flow-m-86400-m3s-qualified","86400|900","http://environment.data.gov.uk/reference/def/core/mean|http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Measured|http://environment.data.gov.uk/reference/def/core/Qualified","Measured|Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/07b5bff9-7205-495e-8dbc-c0116a7c7d60","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Little Puddle","07b5bff9-7205-495e-8dbc-c0116a7c7d60","371855","96463","50.767063","-2.400453","","River Piddle","","44220","444120","3270","","44013","https://nrfa.ceh.ac.uk/data/station/info/44013.html","","","","07b5bff9-7205-495e-8dbc-c0116a7c7d60","","","http://environment.data.gov.uk/hydrology/id/measures/07b5bff9-7205-495e-8dbc-c0116a7c7d60-flow--i-15_min-m3_s-measured|http://environment.data.gov.uk/hydrology/id/measures/07b5bff9-7205-495e-8dbc-c0116a7c7d60-flow-m-86400-m3s-qualified","Measured flow 15 min timeseries for Little Puddle|Qualified daily mean flow timeseries for 444120(Little Puddle)","http://environment.data.gov.uk/reference/def/op/waterFlow|http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s|m3/s","07b5bff9-7205-495e-8dbc-c0116a7c7d60-flow--i-15_min-m3_s-measured|07b5bff9-7205-495e-8dbc-c0116a7c7d60-flow-m-86400-m3s-qualified","86400|900","http://environment.data.gov.uk/reference/def/core/mean|http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Measured|http://environment.data.gov.uk/reference/def/core/Qualified","Qualified|Measured","",""
"http://environment.data.gov.uk/hydrology/id/stations/73a68029-540a-4d62-9c2b-2a5ffba8c0eb","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Calder Bridge","73a68029-540a-4d62-9c2b-2a5ffba8c0eb","349786","443349","53.883872","-2.765383","","River Calder","","720210","720210","","","","","","","","73a68029-540a-4d62-9c2b-2a5ffba8c0eb","","","http://environment.data.gov.uk/hydrology/id/measures/73a68029-540a-4d62-9c2b-2a5ffba8c0eb-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 720210(Calder Bridge)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","73a68029-540a-4d62-9c2b-2a5ffba8c0eb-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/22b06666-bde7-49dd-a29f-559c4bed672d","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Hooke","22b06666-bde7-49dd-a29f-559c4bed672d","353765","100035","50.798019","-2.657403","","River Hooke","","44219","445210","3271","","44015","https://nrfa.ceh.ac.uk/data/station/info/44015.html","","","","22b06666-bde7-49dd-a29f-559c4bed672d","","","http://environment.data.gov.uk/hydrology/id/measures/22b06666-bde7-49dd-a29f-559c4bed672d-flow--i-15_min-m3_s-measured|http://environment.data.gov.uk/hydrology/id/measures/22b06666-bde7-49dd-a29f-559c4bed672d-flow-m-86400-m3s-qualified","Measured flow 15 min timeseries for Hooke|Qualified daily mean flow timeseries for 445210(Hooke)","http://environment.data.gov.uk/reference/def/op/waterFlow|http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s|m3/s","22b06666-bde7-49dd-a29f-559c4bed672d-flow--i-15_min-m3_s-measured|22b06666-bde7-49dd-a29f-559c4bed672d-flow-m-86400-m3s-qualified","86400|900","http://environment.data.gov.uk/reference/def/core/mean|http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Measured|http://environment.data.gov.uk/reference/def/core/Qualified","Measured|Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/d0133283-1904-4459-8ce5-88d7786ac802","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Sandholme Bridge","d0133283-1904-4459-8ce5-88d7786ac802","351891","443501","53.885438","-2.733387","","River Calder","","720208","720208","","","","","","","","d0133283-1904-4459-8ce5-88d7786ac802","","","http://environment.data.gov.uk/hydrology/id/measures/d0133283-1904-4459-8ce5-88d7786ac802-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 720208(Sandholme Bridge)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","d0133283-1904-4459-8ce5-88d7786ac802-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/f8531ce2-c39e-4eaa-89a9-67302cacc66f","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Bransbury Gs","f8531ce2-c39e-4eaa-89a9-67302cacc66f","442155","142245","51.177889","-1.398321","","River Dever","","E13850","151804002","","","42027","https://nrfa.ceh.ac.uk/data/station/info/42027.html","","","","f8531ce2-c39e-4eaa-89a9-67302cacc66f","","","http://environment.data.gov.uk/hydrology/id/measures/f8531ce2-c39e-4eaa-89a9-67302cacc66f-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 151804002(Bransbury Gs)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","f8531ce2-c39e-4eaa-89a9-67302cacc66f-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/e5a69868-4eda-4f41-bae9-772ea424752b","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Wimpstone","e5a69868-4eda-4f41-bae9-772ea424752b","421343","249236","52.141002","-1.689543","","River Stour","","2200","2200","","","","","","","","e5a69868-4eda-4f41-bae9-772ea424752b","","","http://environment.data.gov.uk/hydrology/id/measures/e5a69868-4eda-4f41-bae9-772ea424752b-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 2200(Wimpstone)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","e5a69868-4eda-4f41-bae9-772ea424752b-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/db5a4b77-c057-48a5-a174-f99045ad9bf2","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","South House","db5a4b77-c057-48a5-a174-f99045ad9bf2","370743","99087","50.790604","-2.416430","","River Piddle","","44221","444110","3269","","44012","https://nrfa.ceh.ac.uk/data/station/info/44012.html","","","","db5a4b77-c057-48a5-a174-f99045ad9bf2","","","http://environment.data.gov.uk/hydrology/id/measures/db5a4b77-c057-48a5-a174-f99045ad9bf2-flow--i-15_min-m3_s-measured|http://environment.data.gov.uk/hydrology/id/measures/db5a4b77-c057-48a5-a174-f99045ad9bf2-flow-m-86400-m3s-qualified","Measured flow 15 min timeseries for South House|Qualified daily mean flow timeseries for 444110(South House)","http://environment.data.gov.uk/reference/def/op/waterFlow|http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s|m3/s","db5a4b77-c057-48a5-a174-f99045ad9bf2-flow--i-15_min-m3_s-measured|db5a4b77-c057-48a5-a174-f99045ad9bf2-flow-m-86400-m3s-qualified","86400|900","http://environment.data.gov.uk/reference/def/core/mean|http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Measured|http://environment.data.gov.uk/reference/def/core/Qualified","Qualified|Measured","",""
"http://environment.data.gov.uk/hydrology/id/stations/a6f032a7-b194-4c43-93c4-de34af7ffde5","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","M27 Tv1","a6f032a7-b194-4c43-93c4-de34af7ffde5","434815","116375","50.945764","-1.505801","","River Blackwater","","151816012","151816012","","","","","","","","a6f032a7-b194-4c43-93c4-de34af7ffde5","","","http://environment.data.gov.uk/hydrology/id/measures/a6f032a7-b194-4c43-93c4-de34af7ffde5-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 151816012(M27 Tv1)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","a6f032a7-b194-4c43-93c4-de34af7ffde5-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/edbe7bd4-b3a4-4f9f-9d33-e932017531d7","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Warminster George Street","edbe7bd4-b3a4-4f9f-9d33-e932017531d7","387200","145224","51.206075","-2.184597","","The Were","","","432315","","","","","","","","edbe7bd4-b3a4-4f9f-9d33-e932017531d7","","","http://environment.data.gov.uk/hydrology/id/measures/edbe7bd4-b3a4-4f9f-9d33-e932017531d7-flow--i-15_min-m3_s-measured|http://environment.data.gov.uk/hydrology/id/measures/edbe7bd4-b3a4-4f9f-9d33-e932017531d7-flow-m-86400-m3s-qualified","Measured flow 15 min timeseries for Warminster George Street|Qualified daily mean flow timeseries for 432315(Warminster George Street)","http://environment.data.gov.uk/reference/def/op/waterFlow|http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s|m3/s","edbe7bd4-b3a4-4f9f-9d33-e932017531d7-flow--i-15_min-m3_s-measured|edbe7bd4-b3a4-4f9f-9d33-e932017531d7-flow-m-86400-m3s-qualified","86400|900","http://environment.data.gov.uk/reference/def/core/mean|http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Measured|http://environment.data.gov.uk/reference/def/core/Qualified","Measured|Qualified","",""
"http://environment.data.gov.uk/hydrology/id/stations/bdf4b017-b900-4dd5-b889-8990d9a2ee36","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Norton Bavant","bdf4b017-b900-4dd5-b889-8990d9a2ee36","390858","142759","51.183981","-2.132172","","River Wylye","","43112","432320","3326","","43012","https://nrfa.ceh.ac.uk/data/station/info/43012.html","","","","bdf4b017-b900-4dd5-b889-8990d9a2ee36","","","http://environment.data.gov.uk/hydrology/id/measures/bdf4b017-b900-4dd5-b889-8990d9a2ee36-flow--i-15_min-m3_s-measured|http://environment.data.gov.uk/hydrology/id/measures/bdf4b017-b900-4dd5-b889-8990d9a2ee36-flow-m-86400-m3s-qualified","Measured flow 15 min timeseries for Norton Bavant|Qualified daily mean flow timeseries for 432320(Norton Bavant)","http://environment.data.gov.uk/reference/def/op/waterFlow|http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s|m3/s","bdf4b017-b900-4dd5-b889-8990d9a2ee36-flow--i-15_min-m3_s-measured|bdf4b017-b900-4dd5-b889-8990d9a2ee36-flow-m-86400-m3s-qualified","86400|900","http://environment.data.gov.uk/reference/def/core/mean|http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Measured|http://environment.data.gov.uk/reference/def/core/Qualified","Qualified|Measured","",""
"http://environment.data.gov.uk/hydrology/id/stations/2c255217-b063-4577-8f6a-f64d81c504ca","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Heytesbury A36","2c255217-b063-4577-8f6a-f64d81c504ca","391121","142623","51.182763","-2.128406","","River Wylye","","","432321","","","","","","","","2c255217-b063-4577-8f6a-f64d81c504ca","","","http://environment.data.gov.uk/hydrology/id/measures/2c255217-b063-4577-8f6a-f64d81c504ca-flow--i-15_min-m3_s-measured|http://environment.data.gov.uk/hydrology/id/measures/2c255217-b063-4577-8f6a-f64d81c504ca-flow-m-86400-m3s-qualified","Measured flow 15 min timeseries for Heytesbury A36|Qualified daily mean flow timeseries for 432321(Heytesbury A36)","http://environment.data.gov.uk/reference/def/op/waterFlow|http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s|m3/s","2c255217-b063-4577-8f6a-f64d81c504ca-flow--i-15_min-m3_s-measured|2c255217-b063-4577-8f6a-f64d81c504ca-flow-m-86400-m3s-qualified","86400|900","http://environment.data.gov.uk/reference/def/core/mean|http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Measured|http://environment.data.gov.uk/reference/def/core/Qualified","Qualified|Measured","",""
"http://environment.data.gov.uk/hydrology/id/stations/58a99fce-51ea-4467-a5b3-5348997b920b","http://environment.data.gov.uk/flood-monitoring/def/core/Station|http://environment.data.gov.uk/reference/def/core/SamplingLocation","Conagar Bridge Gs","58a99fce-51ea-4467-a5b3-5348997b920b","435515","115899","50.941441","-1.495884","","River Test","","E13401","151816005","","","","","","","","58a99fce-51ea-4467-a5b3-5348997b920b","","","http://environment.data.gov.uk/hydrology/id/measures/58a99fce-51ea-4467-a5b3-5348997b920b-flow-m-86400-m3s-qualified","Qualified daily mean flow timeseries for 151816005(Conagar Bridge Gs)","http://environment.data.gov.uk/reference/def/op/waterFlow","Water Flow","","m3/s","58a99fce-51ea-4467-a5b3-5348997b920b-flow-m-86400-m3s-qualified","86400","http://environment.data.gov.uk/reference/def/core/mean","mean","http://environment.data.gov.uk/reference/def/core/Qualified","Qualified","",""
